#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CP1g674	g2355	CP1g674	g2355	0.081	0	0	0	0.723	0.992	0	0.69	0.999
CP1g674	CP4g3957	CP1g674	CP4g3957	0.13	0	0	0	0	0	0	0.503	0.531
CP1g674	g2397	CP1g674	g2397	0.08	0	0	0	0.517	0.917	0	0.243	0.967
CP1g674	g2660	CP1g674	g2660	0	0	0	0	0	0.42	0.458	0.111	0.695
CP1g674	g1315	CP1g674	g1315	0.046	0	0	0	0.273	0	0	0.361	0.508
CP1g674	CP3g3203	CP1g674	CP3g3203	0.054	0	0	0	0	0.217	0	0.431	0.528
CP1g674	g6851	CP1g674	g6851	0	0	0	0	0.806	0.992	0.989	0.916	0.999
CP1g674	g5951	CP1g674	g5951	0	0	0	0	0.266	0	0.357	0	0.507
CP1g674	CP4g3947	CP1g674	CP4g3947	0	0	0	0	0.782	0.992	0	0.404	0.998
CP1g674	g2772	CP1g674	g2772	0.081	0	0	0	0.062	0.484	0	0.238	0.611
CP1g768	CP1g269	CP1g768	CP1g269	0	0	0	0	0.311	0.275	0	0.196	0.559
CP1g768	CP9g7576	CP1g768	CP9g7576	0	0	0	0	0.244	0	0	0.393	0.51
CP1g768	CP1g40	CP1g768	CP1g40	0	0	0	0	0.233	0.216	0	0.138	0.433
CP1g768	CP1g646	CP1g768	CP1g646	0.044	0	0	0	0.325	0	0	0.434	0.591
CP1g768	CP1g621	CP1g768	CP1g621	0	0	0	0	0.188	0.517	0	0	0.591
CP1g768	CP1g737	CP1g768	CP1g737	0	0	0.319	0	0.311	0.992	0.634	0.242	0.998
CP1g768	g2247	CP1g768	g2247	0	0	0	0	0.271	0	0	0.436	0.558
CP1g768	CP1g207	CP1g768	CP1g207	0	0	0	0	0.111	0.49	0	0.288	0.644
CP1g768	CP1g1319	CP1g768	CP1g1319	0	0	0.227	0	0.481	0.257	0	0.369	0.78
CP1g768	g6289	CP1g768	g6289	0	0	0	0	0.851	0.992	0.859	0.471	0.999
CP1g768	g6870	CP1g768	g6870	0.081	0	0.221	0	0.799	0.992	0.943	0.41	0.999
CP1g768	g3299	CP1g768	g3299	0.054	0	0	0	0.865	0.992	0.859	0.425	0.999
CP1g768	g3438	CP1g768	g3438	0	0	0	0	0.803	0.992	0.943	0.52	0.999
CP1g768	CP5g5152	CP1g768	CP5g5152	0.054	0	0	0	0.811	0.992	0.663	0.087	0.999
CP1g768	CP1g976	CP1g768	CP1g976	0.061	0	0	0	0.38	0.483	0.416	0.133	0.819
CP1g768	g3145	CP1g768	g3145	0.054	0	0	0	0.865	0.992	0.859	0.393	0.999
CP1g768	g774	CP1g768	g774	0.061	0	0.294	0	0.771	0.992	0.663	0.15	0.999
CP1g768	CP3g3354	CP1g768	CP3g3354	0	0	0	0	0.311	0	0	0.5	0.627
CP1g768	CP6g5494	CP1g768	CP6g5494	0	0	0	0	0.178	0	0	0.479	0.538
CP1g768	g869	CP1g768	g869	0	0	0	0	0.799	0.992	0.859	0.658	0.999
CP1g768	g8600	CP1g768	g8600	0	0	0	0	0.531	0.483	0.456	0.244	0.885
CP1g768	g6433	CP1g768	g6433	0	0	0	0	0.117	0	0	0.368	0.405
CP1g768	g2249	CP1g768	g2249	0	0	0	0	0.112	0	0	0.431	0.458
CP1g768	g2355	CP1g768	g2355	0	0	0	0	0.82	0.992	0.98	0.543	0.999
CP1g768	CP14g9589	CP1g768	CP14g9589	0.05	0	0	0	0.841	0.992	0.978	0.098	0.999
CP1g768	g1184	CP1g768	g1184	0.081	0	0	0	0.756	0.992	0.98	0.207	0.999
CP1g768	g4624	CP1g768	g4624	0	0	0	0	0.865	0.992	0.859	0.399	0.999
CP1g768	g1379	CP1g768	g1379	0	0	0	0	0.265	0	0	0.386	0.518
CP1g768	CP13g9299	CP1g768	CP13g9299	0	0	0	0	0.603	0.5	0	0.318	0.85
CP1g768	g1469	CP1g768	g1469	0.081	0	0	0	0.797	0.992	0.941	0.303	0.999
CP1g768	g7705	CP1g768	g7705	0	0	0	0	0	0.171	0	0.377	0.449
CP1g768	g7782	CP1g768	g7782	0	0	0	0	0.265	0	0	0.391	0.522
CP1g768	g5113	CP1g768	g5113	0.054	0	0.233	0	0.865	0.992	0.663	0.496	0.999
CP1g768	g2397	CP1g768	g2397	0.049	0	0	0	0.395	0.483	0.466	0.243	0.856
CP1g768	g7453	CP1g768	g7453	0	0	0.29	0	0.746	0.992	0.98	0.146	0.999
CP1g768	CP3g3507	CP1g768	CP3g3507	0	0	0	0	0.128	0.234	0.456	0.142	0.644
CP1g768	g10071	CP1g768	g10071	0	0	0	0	0	0	0	0.444	0.427
CP1g768	CP10g8482	CP1g768	CP10g8482	0	0	0	0	0.273	0	0	0.275	0.443
CP1g768	g2638	CP1g768	g2638	0.061	0	0	0	0.866	0.992	0.651	0.421	0.999
CP1g768	CP3g2920	CP1g768	CP3g2920	0.054	0	0.211	0	0.788	0.992	0.979	0.425	0.999
CP1g768	g3572	CP1g768	g3572	0	0	0	0	0.266	0	0	0.272	0.435
CP1g768	CP3g3203	CP1g768	CP3g3203	0	0	0	0	0	0.422	0	0.138	0.478
CP1g768	g6159	CP1g768	g6159	0	0	0	0	0.531	0.834	0.929	0.146	0.994
CP1g768	g9619	CP1g768	g9619	0	0	0	0	0.279	0.992	0.533	0.389	0.998
CP1g768	g9919	CP1g768	g9919	0	0	0	0	0	0.228	0.461	0.127	0.603
CP1g768	g4795	CP1g768	g4795	0	0	0	0	0.251	0	0.94	0	0.953
CP1g768	g6851	CP1g768	g6851	0	0	0	0	0.713	0.992	0.646	0.445	0.999
CP1g768	CP4g3947	CP1g768	CP4g3947	0	0	0	0	0.738	0.992	0.979	0.448	0.999
CP12g8928	CP1g976	CP12g8928	CP1g976	0	0	0	0	0	0	0	0.442	0.425
CP12g8928	CP1g217	CP12g8928	CP1g217	0	0	0	0	0	0	0	0.442	0.425
CP12g8928	CP5g5152	CP12g8928	CP5g5152	0	0	0	0	0	0	0	0.442	0.425
CP12g8928	g1001	CP12g8928	g1001	0	0	0	0	0	0.856	0	0	0.856
CP12g8928	CP3g3555	CP12g8928	CP3g3555	0	0	0	0	0	0	0	0.531	0.51
CP1g439	g10000	CP1g439	g10000	0	0	0	0	0.444	0	0	0	0.444
CP1g439	CP6g5552	CP1g439	CP6g5552	0	0	0	0	0.43	0	0	0	0.43
CP1g737	CP1g621	CP1g737	CP1g621	0	0	0	0	0.124	0.524	0	0	0.565
CP1g737	CP1g976	CP1g737	CP1g976	0	0	0	0	0.459	0.483	0.463	0.242	0.869
CP1g737	g3145	CP1g737	g3145	0	0	0.24	0	0.396	0.992	0	0.684	0.998
CP1g737	CP6g5494	CP1g737	CP6g5494	0.112	0	0	0	0.176	0.525	0	0.513	0.8
CP1g737	g869	CP1g737	g869	0.08	0	0	0	0.69	0.992	0	0.695	0.999
CP1g737	g8600	CP1g737	g8600	0	0	0	0	0.516	0.483	0.959	0.488	0.993
CP1g737	g889	CP1g737	g889	0	0	0	0	0	0.233	0	0.277	0.414
CP1g737	CP1g269	CP1g737	CP1g269	0	0	0	0	0.272	0.481	0	0	0.606
CP1g737	CP13g9299	CP1g737	CP13g9299	0	0	0	0	0.38	0.5	0	0.141	0.709
CP1g737	CP1g1319	CP1g737	CP1g1319	0	0	0.269	0	0.733	0.525	0.663	0.241	0.971
CP1g737	CP14g9589	CP1g737	CP14g9589	0.044	0	0	0	0.805	0.992	0.987	0.796	0.999
CP1g737	g1184	CP1g737	g1184	0	0	0	0	0.591	0.992	0	0.375	0.997
CP1g737	g3299	CP1g737	g3299	0	0	0.247	0	0.806	0.992	0	0.584	0.999
CP1g737	g3438	CP1g737	g3438	0	0	0.23	0	0.638	0.992	0.984	0.824	0.999
CP1g737	CP1g207	CP1g737	CP1g207	0	0	0	0	0.093	0.245	0	0.382	0.529
CP1g737	g1469	CP1g737	g1469	0	0	0.236	0	0.724	0.992	0.987	0.869	0.999
CP1g737	g6289	CP1g737	g6289	0	0	0	0	0.71	0.992	0	0.71	0.999
CP1g737	g3878	CP1g737	g3878	0	0	0	0	0.075	0.171	0.448	0	0.539
CP1g737	g6870	CP1g737	g6870	0.461	0	0.261	0	0.693	0.992	0.984	0.76	0.999
CP1g737	CP5g5152	CP1g737	CP5g5152	0.049	0	0.235	0	0.644	0.992	0.622	0.387	0.999
CP1g737	g774	CP1g737	g774	0.112	0	0.325	0	0.71	0.992	0	0.327	0.998
CP1g737	g4624	CP1g737	g4624	0	0	0	0	0.861	0.992	0	0.39	0.999
CP1g737	CP4g3947	CP1g737	CP4g3947	0	0	0	0	0.46	0.992	0	0.334	0.996
CP1g737	g7782	CP1g737	g7782	0	0	0	0	0.534	0.109	0	0	0.567
CP1g737	g5113	CP1g737	g5113	0.081	0	0.378	0	0.864	0.992	0	0.39	0.999
CP1g737	g7453	CP1g737	g7453	0.06	0	0.402	0	0.614	0.992	0	0.44	0.998
CP1g737	CP3g2920	CP1g737	CP3g2920	0.081	0	0.274	0	0.767	0.992	0	0.628	0.999
CP1g737	g6159	CP1g737	g6159	0	0	0	0	0.342	0.525	0	0	0.674
CP1g737	g9619	CP1g737	g9619	0	0	0	0	0.802	0.992	0.984	0.395	0.999
CP1g737	g2355	CP1g737	g2355	0.08	0	0	0	0.712	0.992	0	0.474	0.998
CP1g737	g2397	CP1g737	g2397	0.069	0	0	0	0.46	0.483	0	0.243	0.774
CP1g737	g5951	CP1g737	g5951	0	0	0	0	0.266	0.171	0.355	0.085	0.592
CP1g737	g2638	CP1g737	g2638	0.112	0	0.285	0	0.785	0.992	0.66	0.457	0.999
CP1g737	CP4g3957	CP1g737	CP4g3957	0	0	0	0	0.358	0	0	0.14	0.421
CP1g737	g2660	CP1g737	g2660	0	0	0	0	0.084	0.421	0.457	0.188	0.732
CP1g737	g6851	CP1g737	g6851	0	0	0.22	0	0.747	0.992	0.656	0.767	0.999
g373	CP12g8799	g373	CP12g8799	0	0	0	0	0.443	0	0	0	0.443
g373	g8656	g373	g8656	0	0	0	0	0.439	0	0	0	0.439
g373	g2233	g373	g2233	0	0	0	0	0.443	0	0	0	0.443
g373	CP12g8821	g373	CP12g8821	0	0	0	0	0.437	0	0	0	0.437
g373	g4073	g373	g4073	0	0	0	0	0.415	0	0	0	0.414
g373	CP4g4366	g373	CP4g4366	0	0	0	0	0.442	0	0	0	0.442
g373	CP3g2773	g373	CP3g2773	0	0	0	0	0	0	0	0.471	0.453
g373	g9620	g373	g9620	0	0	0	0	0.439	0	0	0	0.439
g467	g3232	g467	g3232	0	0	0	0	0.452	0	0	0.081	0.473
g467	g10000	g467	g10000	0	0	0	0	0.448	0	0	0	0.448
g467	g2233	g467	g2233	0	0	0	0	0	0	0.634	0	0.634
g467	g4073	g467	g4073	0	0	0	0	0.098	0	0	0.394	0.416
g467	g7705	g467	g7705	0	0	0	0	0.076	0.228	0	0.243	0.406
CP1g682	g6470	CP1g682	g6470	0	0	0	0	0.28	0	0	0.34	0.495
CP1g682	g1379	CP1g682	g1379	0.043	0	0	0	0.278	0	0	0.613	0.691
CP1g682	g1382	CP1g682	g1382	0	0	0	0	0	0	0.29	0.252	0.439
CP1g682	g4585	CP1g682	g4585	0.063	0	0	0	0.098	0.326	0.976	0.559	0.992
CP1g682	CP3g3449	CP1g682	CP3g3449	0	0	0	0	0.291	0	0	0.331	0.496
CP1g682	g5155	CP1g682	g5155	0.054	0	0	0	0.075	0.229	0.315	0.618	0.778
CP1g682	g3458	CP1g682	g3458	0.05	0	0	0	0	0	0	0.417	0.407
CP1g682	CP1g1405	CP1g682	CP1g1405	0	0	0	0	0.278	0	0	0.289	0.457
CP1g682	CP1g1375	CP1g682	CP1g1375	0	0	0	0	0.292	0	0	0.433	0.569
CP1g682	CP1g1331	CP1g682	CP1g1331	0	0	0	0	0.278	0	0	0.326	0.483
CP1g682	CP2g1763	CP1g682	CP2g1763	0	0	0	0	0.378	0	0	0.135	0.436
CP1g682	g10123	CP1g682	g10123	0	0	0	0	0	0	0.903	0	0.903
CP1g682	CP1g1189	CP1g682	CP1g1189	0.061	0	0	0	0.273	0.401	0.976	0.698	0.996
CP1g682	CP1g646	CP1g682	CP1g646	0.061	0	0	0	0	0.184	0	0.5	0.567
CP1g682	g3826	CP1g682	g3826	0.061	0	0	0	0.274	0	0.273	0.094	0.489
CP1g682	CP12g8790	CP1g682	CP12g8790	0	0	0	0	0.278	0	0	0.401	0.537
CP1g682	CP10g8482	CP1g682	CP10g8482	0	0	0	0	0	0	0	0.471	0.453
CP1g682	CP4g3957	CP1g682	CP4g3957	0.081	0	0	0	0	0.171	0	0.488	0.56
CP1g682	g2541	CP1g682	g2541	0.049	0	0	0	0	0	0.277	0.37	0.518
CP1g682	CP5g4927	CP1g682	CP5g4927	0	0	0	0	0.288	0	0	0.389	0.535
CP1g682	CP4g4217	CP1g682	CP4g4217	0	0	0	0	0.273	0	0	0.238	0.416
CP1g682	CP3g2916	CP1g682	CP3g2916	0	0	0	0	0.276	0	0	0.296	0.46
CP1g682	g2473	CP1g682	g2473	0.061	0	0	0	0.274	0	0.333	0.093	0.531
CP1g682	CP3g2773	CP1g682	CP3g2773	0	0	0	0	0.295	0	0	0.623	0.705
CP1g682	g4041	CP1g682	g4041	0	0	0.103	0	0.275	0	0	0.241	0.455
CP1g682	CP3g2590	CP1g682	CP3g2590	0.081	0	0	0	0.275	0	0	0.448	0.588
CP1g682	CP2g2306	CP1g682	CP2g2306	0	0	0	0	0.276	0	0	0.417	0.548
CP1g682	CP3g2768	CP1g682	CP3g2768	0.051	0	0	0	0.273	0	0.355	0	0.516
CP1g682	g1315	CP1g682	g1315	0.049	0	0	0	0	0	0.277	0.369	0.518
CP1g682	CP4g4465	CP1g682	CP4g4465	0	0	0	0	0.277	0	0	0.33	0.485
g236	CP1g1102	g236	CP1g1102	0	0	0.341	0.373	0.31	0.171	0.37	0.483	0.776
g236	CP1g40	g236	CP1g40	0	0	0.337	0	0.268	0.171	0	0.433	0.729
g236	CP1g646	g236	CP1g646	0	0	0	0	0.31	0	0	0.33	0.509
g236	CP13g9230	g236	CP13g9230	0	0	0	0	0.268	0	0	0.698	0.748
g236	CP1g1319	g236	CP1g1319	0	0	0	0	0.283	0	0	0.273	0.449
g236	CP1g1189	g236	CP1g1189	0	0	0	0	0.228	0	0	0.293	0.422
g236	CP1g269	g236	CP1g269	0	0	0	0	0.075	0.171	0	0.376	0.468
g236	CP13g9299	g236	CP13g9299	0	0	0	0	0.1	0.171	0.39	0.138	0.553
g236	CP9g7576	g236	CP9g7576	0	0	0.242	0.477	0.109	0	0.455	0.344	0.623
g236	CP3g3555	g236	CP3g3555	0	0	0	0	0	0	0	0.441	0.424
g236	CP3g2590	g236	CP3g2590	0.044	0	0	0	0	0	0	0.553	0.533
g236	CP4g4481	g236	CP4g4481	0	0	0	0	0.265	0.171	0	0.259	0.503
g236	g4784	g236	g4784	0	0	0	0	0.093	0	0.332	0.13	0.424
g236	g2174	g236	g2174	0	0	0.324	0	0	0.171	0	0.096	0.438
g236	CP10g8498	g236	CP10g8498	0	0	0	0	0.316	0.171	0.234	0.333	0.665
g236	g5700	g236	g5700	0	0	0	0	0.257	0	0	0.328	0.47
g236	g7705	g236	g7705	0	0	0	0	0	0.839	0	0.154	0.857
g236	CP3g3354	g236	CP3g3354	0	0	0	0	0	0.171	0	0.424	0.488
g236	CP4g4427	g236	CP4g4427	0	0	0	0	0.44	0	0	0	0.44
g236	CP3g2916	g236	CP3g2916	0	0	0	0	0.265	0	0	0.244	0.414
CP1g1319	g6433	CP1g1319	g6433	0	0	0	0	0	0	0	0.422	0.406
CP1g1319	g3309	CP1g1319	g3309	0	0	0	0	0.093	0	0.361	0.158	0.466
CP1g1319	g3299	CP1g1319	g3299	0.461	0	0	0	0.304	0	0	0.237	0.685
CP1g1319	g3438	CP1g1319	g3438	0	0	0	0	0.544	0.525	0.663	0.334	0.943
CP1g1319	g2249	CP1g1319	g2249	0	0	0	0	0.184	0	0	0.456	0.522
CP1g1319	CP1g976	CP1g1319	CP1g976	0.058	0	0	0	0.271	0.468	0.465	0	0.778
CP1g1319	g3145	CP1g1319	g3145	0.08	0	0	0	0.276	0	0	0.414	0.564
CP1g1319	CP2g1769	CP1g1319	CP2g1769	0	0	0	0	0.274	0.291	0	0	0.463
CP1g1319	CP14g9589	CP1g1319	CP14g9589	0	0	0	0	0.272	0.81	0.663	0.233	0.959
CP1g1319	CP1g269	CP1g1319	CP1g269	0	0	0	0	0.316	0.275	0	0.141	0.534
CP1g1319	CP6g5494	CP1g1319	CP6g5494	0	0	0	0	0.095	0.932	0.859	0.848	0.998
CP1g1319	CP9g7576	CP1g1319	CP9g7576	0	0	0	0	0.169	0	0	0.782	0.784
CP1g1319	g8600	CP1g1319	g8600	0	0	0	0	0.271	0.457	0.465	0.107	0.784
CP1g1319	CP1g159	CP1g1319	CP1g159	0	0	0	0	0.297	0.22	0	0	0.428
CP1g1319	CP3g3354	CP1g1319	CP3g3354	0	0	0	0	0.076	0	0	0.394	0.402
CP1g1319	CP1g621	CP1g1319	CP1g621	0	0	0	0	0.243	0.524	0	0	0.624
CP1g1319	g3878	CP1g1319	g3878	0	0	0	0	0.1	0	0.938	0.131	0.947
CP1g1319	g6870	CP1g1319	g6870	0	0	0	0	0.273	0.81	0.663	0.334	0.964
CP1g1319	CP13g9226	CP1g1319	CP13g9226	0	0	0	0	0.421	0	0	0	0.42
CP1g1319	g1469	CP1g1319	g1469	0.13	0	0	0	0.546	0.525	0.662	0.148	0.935
CP1g1319	CP5g5152	CP1g1319	CP5g5152	0	0	0	0	0.477	0	0.507	0.155	0.761
CP1g1319	g774	CP1g1319	g774	0	0	0.241	0	0.622	0	0	0.129	0.724
CP1g1319	g7661	CP1g1319	g7661	0	0	0	0	0	0	0	0.517	0.497
CP1g1319	g7568	CP1g1319	g7568	0	0	0	0	0	0.199	0.427	0.126	0.562
CP1g1319	g5113	CP1g1319	g5113	0	0	0.238	0	0.388	0	0	0.39	0.68
CP1g1319	g2660	CP1g1319	g2660	0	0	0	0	0.127	0.456	0.462	0.136	0.748
CP1g1319	g7453	CP1g1319	g7453	0	0	0.204	0	0.275	0.256	0	0.144	0.577
CP1g1319	CP3g2920	CP1g1319	CP3g2920	0	0	0.203	0	0.272	0.256	0	0.1	0.554
CP1g1319	g6159	CP1g1319	g6159	0	0	0	0	0.389	0	0	0.139	0.448
CP1g1319	g9619	CP1g1319	g9619	0	0	0	0	0.273	0.525	0.653	0.092	0.876
CP1g1319	g2355	CP1g1319	g2355	0	0	0	0	0.543	0	0	0.244	0.635
CP1g1319	CP2g2572	CP1g1319	CP2g2572	0	0	0	0	0	0	0	0.431	0.415
CP1g1319	g6851	CP1g1319	g6851	0.075	0	0	0	0.721	0.525	0.663	0.395	0.969
CP1g1319	CP4g3947	CP1g1319	CP4g3947	0	0	0	0	0.542	0.419	0	0.394	0.82
CP1g1319	CP3g3507	CP1g1319	CP3g3507	0	0	0	0	0.267	0.237	0	0.243	0.534
CP1g1319	g4784	CP1g1319	g4784	0	0	0	0	0.427	0	0	0	0.426
CP1g1319	CP3g3203	CP1g1319	CP3g3203	0	0	0	0	0.313	0	0	0.449	0.593
CP1g1319	g5951	CP1g1319	g5951	0	0	0	0	0.095	0	0.346	0.101	0.419
CP1g1319	g2638	CP1g1319	g2638	0	0	0	0	0.266	0.525	0.663	0.158	0.887
g3458	CP1g269	g3458	CP1g269	0.048	0	0	0	0.272	0.199	0	0.101	0.432
g3458	g3151	g3458	g3151	0	0	0	0	0	0	0.518	0	0.518
g3458	CP3g3276	g3458	CP3g3276	0	0	0	0	0	0.455	0	0	0.455
g3458	CP1g159	g3458	CP1g159	0.059	0	0	0	0.276	0	0.347	0.142	0.565
g3458	g2355	g3458	g2355	0	0	0	0	0.371	0	0	0.131	0.427
g3458	g4585	g3458	g4585	0	0	0	0	0.098	0.29	0	0.299	0.504
g3458	g4041	g3458	g4041	0.046	0	0.206	0	0	0	0.351	0.06	0.471
g3458	CP3g3555	g3458	CP3g3555	0	0	0	0	0	0	0	0.417	0.401
g3458	CP3g3386	g3458	CP3g3386	0.074	0	0	0	0.273	0	0	0.279	0.465
g3458	CP3g2590	g3458	CP3g2590	0.087	0	0	0	0	0	0.524	0.183	0.611
g3458	g4784	g3458	g4784	0	0	0	0	0.271	0	0	0.333	0.483
g3458	g2473	g3458	g2473	0.063	0	0	0	0	0.171	0.411	0.43	0.696
g3458	CP4g3957	g3458	CP4g3957	0.089	0	0	0	0.116	0	0.495	0.471	0.747
g3458	g2541	g3458	g2541	0.056	0	0	0	0.108	0	0	0.362	0.403
g3458	CP13g9299	g3458	CP13g9299	0.053	0	0	0	0.266	0	0	0.348	0.497
g3458	CP1g787	g3458	CP1g787	0	0	0	0	0	0.455	0	0	0.455
g3458	g6766	g3458	g6766	0.075	0	0	0	0.094	0	0	0.438	0.473
g3189	CP1g1405	g3189	CP1g1405	0	0	0	0.65	0.279	0.887	0.911	0.446	0.993
g3189	CP1g1331	g3189	CP1g1331	0	0	0	0.433	0.274	0	0.911	0.436	0.948
g3189	g8571	g3189	g8571	0	0	0	0	0.269	0	0	0.331	0.48
g3189	g1265	g3189	g1265	0	0	0	0	0.429	0	0	0.234	0.539
g3189	CP1g217	g3189	CP1g217	0	0	0	0	0.272	0	0	0.338	0.488
g3189	CP3g3449	g3189	CP3g3449	0	0	0	0	0.453	0.982	0.911	0.568	0.999
g3189	CP4g4465	g3189	CP4g4465	0	0	0	0	0.274	0	0	0.329	0.483
g3189	g6736	g3189	g6736	0	0	0	0.628	0.45	0.982	0	0.656	0.992
g3189	g4742	g3189	g4742	0	0	0	0	0.273	0.846	0	0.289	0.912
CP2g1756	g6433	CP2g1756	g6433	0	0	0	0	0.109	0	0	0.392	0.421
CP2g1756	CP5g5152	CP2g1756	CP5g5152	0.053	0	0.193	0	0	0	0	0.681	0.71
CP2g1756	g774	CP2g1756	g774	0.063	0	0	0	0.115	0.24	0	0.326	0.51
CP2g1756	g4595	CP2g1756	g4595	0	0	0	0	0.272	0	0.326	0.078	0.507
CP2g1756	g3114	CP2g1756	g3114	0	0	0	0	0	0	0.456	0.149	0.514
CP2g1756	CP2g1763	CP2g1756	CP2g1763	0.075	0	0	0	0.269	0	0.948	0.244	0.969
CP2g1756	CP1g269	CP2g1756	CP1g269	0.046	0	0	0	0.118	0	0	0.391	0.429
CP2g1756	g3846	CP2g1756	g3846	0	0	0	0	0.268	0	0	0.38	0.516
CP2g1756	CP2g1543	CP2g1756	CP2g1543	0	0	0	0	0	0	0.456	0.245	0.566
CP2g1756	g1379	CP2g1756	g1379	0.054	0	0	0	0.272	0	0	0.316	0.479
CP2g1756	CP4g4465	CP2g1756	CP4g4465	0	0	0	0	0.266	0	0	0.288	0.447
CP2g1756	CP13g9299	CP2g1756	CP13g9299	0.053	0	0	0	0	0.2	0.959	0.331	0.976
CP2g1756	g7321	CP2g1756	g7321	0.053	0	0	0	0	0	0	0.447	0.437
CP2g1756	g7672	CP2g1756	g7672	0	0	0	0	0.126	0.3	0	0.153	0.433
CP2g1756	g6766	CP2g1756	g6766	0.075	0	0	0	0.115	0	0.954	0.244	0.967
CP2g1756	CP12g8765	CP2g1756	CP12g8765	0	0	0	0	0.117	0	0	0.372	0.409
g3077	g7782	g3077	g7782	0	0	0	0	0	0.171	0.456	0.125	0.569
g3077	g9619	g3077	g9619	0	0	0	0	0	0.238	0.456	0.087	0.587
g3077	g2249	g3077	g2249	0	0	0	0	0	0.171	0	0.393	0.462
g3077	CP15g9797	g3077	CP15g9797	0	0	0	0	0	0	0.442	0	0.442
CP1g1104	CP1g619	CP1g1104	CP1g619	0	0	0	0	0	0	0	0.44	0.423
CP1g1104	CP1g217	CP1g1104	CP1g217	0	0	0	0	0.269	0	0	0.296	0.455
CP1g1104	g1379	CP1g1104	g1379	0	0	0	0	0.267	0	0	0.295	0.453
CP1g1104	g1534	CP1g1104	g1534	0	0	0	0	0	0	0.976	0.448	0.985
CP1g1104	CP13g9071	CP1g1104	CP13g9071	0	0	0	0	0	0	0	0.44	0.423
CP1g1104	g2429	CP1g1104	g2429	0	0	0	0	0.267	0	0	0.437	0.557
CP1g1104	CP4g4217	CP1g1104	CP4g4217	0	0	0	0	0.268	0	0	0.449	0.566
CP1g1104	CP1g869	CP1g1104	CP1g869	0	0	0	0	0.227	0	0	0.391	0.497
CP1g1104	CP2g2572	CP1g1104	CP2g2572	0	0	0	0	0	0	0.976	0.445	0.985
CP1g1104	CP2g2306	CP1g1104	CP2g2306	0	0	0	0	0.268	0	0	0.327	0.477
CP1g1104	CP4g4465	CP1g1104	CP4g4465	0	0	0.168	0	0.269	0	0	0.287	0.518
g3276	g3054	g3276	g3054	0	0	0	0	0.44	0	0	0	0.44
g3276	g3156	g3276	g3156	0	0	0	0	0.439	0	0	0	0.439
g3276	CP1g159	g3276	CP1g159	0	0	0	0	0.441	0	0	0	0.441
g3276	g2310	g3276	g2310	0	0	0	0	0.444	0	0	0	0.444
g3194	g1176	g3194	g1176	0	0	0	0	0	0	0.976	0	0.976
g3194	g5301	g3194	g5301	0	0	0	0	0.442	0	0	0	0.442
g3441	CP1g269	g3441	CP1g269	0	0	0	0	0	0.477	0	0	0.477
g3441	CP1g621	g3441	CP1g621	0	0	0	0	0	0	0.859	0.228	0.885
g3441	g7621	g3441	g7621	0	0	0	0	0	0.247	0	0.372	0.496
g3441	CP11g8116	g3441	CP11g8116	0	0	0	0	0	0.353	0	0.241	0.482
g3151	g1274	g3151	g1274	0.056	0	0	0.142	0.174	0.172	0.325	0.323	0.63
g3151	g1192	g3151	g1192	0	0	0	0	0.334	0.132	0	0.09	0.426
g3151	g1199	g3151	g1199	0	0	0	0	0	0	0	0.439	0.422
g3151	g6870	g3151	g6870	0	0	0	0	0	0.428	0	0	0.428
g3151	g5447	g3151	g5447	0.045	0	0	0	0	0.214	0.438	0	0.541
g3151	g10069	g3151	g10069	0.054	0	0	0.15	0.175	0	0.325	0.099	0.456
g3151	CP3g3472	g3151	CP3g3472	0.087	0	0	0	0.481	0.508	0	0.498	0.862
g3151	g1382	g3151	g1382	0.063	0	0	0	0	0.171	0.427	0.086	0.537
g3151	g1648	g3151	g1648	0.062	0	0	0	0	0	0.395	0.128	0.459
g3151	g2233	g3151	g2233	0	0	0	0	0.271	0	0	0.28	0.445
g3151	g2473	g3151	g2473	0.063	0	0	0	0	0	0	0.461	0.456
g3151	CP15g9803	g3151	CP15g9803	0.054	0	0	0	0.096	0	0	0.39	0.419
g3151	CP13g9071	g3151	CP13g9071	0.044	0	0	0	0	0	0.549	0.1	0.576
g3151	CP13g9226	g3151	CP13g9226	0	0	0	0	0	0	0.537	0	0.537
g3151	CP4g4377	g3151	CP4g4377	0	0	0	0	0	0	0.402	0.1	0.437
g3164	g716	g3164	g716	0	0	0	0	0	0	0	0.474	0.456
CP3g3276	g7782	CP3g3276	g7782	0	0	0	0	0.098	0.293	0.455	0.326	0.729
CP3g3276	g7705	CP3g3276	g7705	0	0	0	0	0	0	0.431	0.245	0.547
CP3g3276	g7661	CP3g3276	g7661	0	0	0	0	0	0	0.419	0	0.418
CP3g3276	g10000	CP3g3276	g10000	0	0	0	0	0.266	0	0	0.295	0.452
CP3g3276	CP9g7412	CP3g3276	CP9g7412	0	0	0	0	0	0.745	0	0	0.745
g3114	CP13g9077	g3114	CP13g9077	0	0	0	0	0.456	0	0	0	0.456
g3114	g3232	g3114	g3232	0	0	0	0	0.451	0.171	0	0	0.525
g3114	g7661	g3114	g7661	0	0	0	0	0.453	0	0	0.243	0.563
